record_id,name_code,web_site,genus,subgenus,species,infraspecies_parent_name_code,infraspecies,infraspecies_marker,author,accepted_name_code,comment,scrutiny_date,sp2000_status_id,database_id,specialist_id,family_id,specialist_code,family_code,is_accepted_name,gsdtaxonguid,gsdnameguid,is_extinct,has_preholocene,has_modern,reference_year,ref_source,as_authors,as_edition,as_journal,as_note,as_pages,as_volume,as_year
8570,08a101f9-18de-4514-9d7c-896b324ccca0,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20inconspicua,Karstenia,\N,inconspicua,\N,\N,\N,"Wilberf., 1999",08a101f9-18de-4514-9d7c-896b324ccca0,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1999,In: Mycologist 13(4):149.,P.W. Wilberforce,\N,\N,\N,149,13(4),1999
8571,d56c40fc-5fe1-4972-b0e1-b108ffe2b1a0,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20rhopaloides,Karstenia,\N,rhopaloides,\N,\N,\N,"(Sacc.) Baral, 2015",d56c40fc-5fe1-4972-b0e1-b108ffe2b1a0,\N,2017-10-27,1,25,5,20059,\N,inc.sed-1,1,\N,\N,0,0,0,2015,In: Index Fungorum 271:1.,"Baral, H.-O.",\N,Index Fungorum,\N,1,271,2015
8572,be3c4c68-b131-461b-83a0-8fe7cff0ab5c,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20lonicerae,Karstenia,\N,lonicerae,\N,\N,\N,"(Velen.) Sherwood, 1977",be3c4c68-b131-461b-83a0-8fe7cff0ab5c,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1977,In: Mycotaxon 5(1):55.,M.A. Sherwood,\N,Mycotaxon,\N,55,5(1),1977
8573,0750a0e2-292f-46d5-a8a3-655badcfa80b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20corticoides,Karstenia,\N,corticoides,\N,\N,\N,"(Pat.) Sherwood, 1977",0750a0e2-292f-46d5-a8a3-655badcfa80b,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1977,In: Mycotaxon 5(1):55.,M.A. Sherwood,\N,Mycotaxon,\N,55,5(1),1977
8574,afe0ca95-22e4-4965-8d2b-bfd9715bca32,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20idaei,Karstenia,\N,idaei,\N,\N,\N,"(Fuckel) Sherwood, 1977",afe0ca95-22e4-4965-8d2b-bfd9715bca32,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1977,In: Mycotaxon 5(1):53.,M.A. Sherwood,\N,Mycotaxon,\N,53,5(1),1977
8575,270e9c53-9f13-4407-b660-c24fe561e24b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20gregaria,Karstenia,\N,gregaria,\N,\N,\N,"Graddon, 1986",270e9c53-9f13-4407-b660-c24fe561e24b,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1986,In: Trans. Br. mycol. Soc. 87(2):329.,W.D. Graddon,\N,Trans. Br. mycol. Soc.,\N,7,87(2),1986
8576,9ac9e4b7-8d4a-46ec-ac38-0c0e68a0f3d2,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20maydis,Karstenia,\N,maydis,\N,\N,\N,"(Rehm) Sherwood, 1980",9ac9e4b7-8d4a-46ec-ac38-0c0e68a0f3d2,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1980,In: Occ. Pap. Farlow Herb. Crypt. Bot. 15:110.,M.A. Sherwood,\N,Occ. Pap. Farlow Herb. Crypt. Bot.,\N,110,15,1980
8577,5938d880-90b9-4014-ac52-e8c5d0207680,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20macer,Karstenia,\N,macer,\N,\N,\N,"(P. Karst.) Sherwood, 1980",5938d880-90b9-4014-ac52-e8c5d0207680,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1980,In: Occ. Pap. Farlow Herb. Crypt. Bot. 15:109.,M.A. Sherwood,\N,Occ. Pap. Farlow Herb. Crypt. Bot.,\N,109,15,1980
8578,37e4871e-880e-4247-9b50-284da6e2cfdc,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20clematidis,Karstenia,\N,clematidis,\N,\N,\N,"(W. Phillips) Sherwood, 1980",37e4871e-880e-4247-9b50-284da6e2cfdc,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1980,In: Occ. Pap. Farlow Herb. Crypt. Bot. 15:109.,M.A. Sherwood,\N,Occ. Pap. Farlow Herb. Crypt. Bot.,\N,109,15,1980
8579,11d20ee3-f2ba-4d17-81ef-349ae1917dc7,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20rubicola,Karstenia,\N,rubicola,\N,\N,\N,"(Ellis & Dearn.) Sherwood, 1980",11d20ee3-f2ba-4d17-81ef-349ae1917dc7,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1980,In: Occ. Pap. Farlow Herb. Crypt. Bot. 15:111.,M.A. Sherwood,\N,Occ. Pap. Farlow Herb. Crypt. Bot.,\N,111,15,1980
8580,b7a32377-aa0b-4846-9b9f-2c67ef185141,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20sorbina,Karstenia,\N,sorbina,\N,\N,\N,"(P. Karst.) P. Karst., 1885",b7a32377-aa0b-4846-9b9f-2c67ef185141,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1885,In: Acta Soc. Fauna Flora fenn. 2(no. 6):166.,P.A. Karsten,\N,Acta Soc. Fauna Flora fenn.,\N,166,2(no. 6),1885
8581,3aa7d43c-88e3-4d3f-9955-fc272bcaa7e4,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20salmoneum,Propolidium,\N,salmoneum,\N,\N,\N,"E. K. Cash, 1943",3aa7d43c-88e3-4d3f-9955-fc272bcaa7e4,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1943,In: Mycologia 35(6):596.,E.K. Cash,\N,Mycologia,\N,596,35(6),1943
8582,657b9914-89e0-42a1-a6dd-7b1f1e6ad90d,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20crataegi,Propolidium,\N,crataegi,\N,\N,\N,"Velen., 1947",657b9914-89e0-42a1-a6dd-7b1f1e6ad90d,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1947,In: Novitates Mycologicae Novissimae:98.,J. Velenovský,\N,\N,\N,98,\N,1947
8583,5f49bfd3-c7dc-4e9e-9ae9-2e5af1bc05e5,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20alpinum,Propolidium,\N,alpinum,\N,\N,\N,"Gremmen, 1956",5f49bfd3-c7dc-4e9e-9ae9-2e5af1bc05e5,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1956,In: Ber. schweiz. bot. Ges. 66:158.,J. Gremmen,\N,Ber. schweiz. bot. Ges.,\N,158,66,1956
8584,3e03f045-9e73-4397-8ed5-71536cbffed8,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20shearii,Propolidium,\N,shearii,\N,\N,\N,"E. K. Cash, 1959",3e03f045-9e73-4397-8ed5-71536cbffed8,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1959,In: Mycologia 50(5):654.,E.K. Cash,\N,Mycologia,\N,654,50(5),1959
8585,b24d6975-32d8-4ef2-a793-d6b2caf0d22b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20californicum,Propolidium,\N,californicum,\N,\N,\N,"E. K. Cash, 1959",b24d6975-32d8-4ef2-a793-d6b2caf0d22b,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1959,In: Mycologia 50(5):653.,E.K. Cash,\N,Mycologia,\N,653,50(5),1959
8586,46c97183-d067-4967-8b05-2ddee181e6cc,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20pruinosum,Propolidium,\N,pruinosum,\N,\N,\N,"Sherwood, 1977",46c97183-d067-4967-8b05-2ddee181e6cc,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1977,In: Mycotaxon 5(1):76.,M.A. Sherwood,\N,Mycotaxon,\N,76,5(1),1977
8587,fd6406f7-c09d-4dbc-bad3-a5a695f34d44,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20fuscocinereum,Propolidium,\N,fuscocinereum,\N,\N,\N,"Ellis & Everh., 1893",fd6406f7-c09d-4dbc-bad3-a5a695f34d44,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1893,In: Proc. Acad. nat. Sci. Philad. 45:151.,Ellis & Everh.,\N,Proc. Acad. nat. Sci. Philad.,\N,151,45,1893
8588,1f8d8457-57fe-4b55-b1d8-7ce93a012a4b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20mezerei,Propolidium,\N,mezerei,\N,\N,\N,"(Hazsl.) Sacc., 1889",1f8d8457-57fe-4b55-b1d8-7ce93a012a4b,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:668.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,668,8,1889
8589,7fb21157-1f48-485e-b1b8-03bcb0783e50,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20rehmianum,Propolidium,\N,rehmianum,\N,\N,\N,"Feltgen, 1901",7fb21157-1f48-485e-b1b8-03bcb0783e50,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1901,"In: Vorstud Pilzfl. Luxemb., Nachtr. II:88.",J. Feltgen,\N,"Vorstud Pilzfl. Luxemb., Nachtr.",\N,88,II,1901
8590,b2357733-1e7a-45eb-8ed6-d4025558c5ca,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20atrovirens,Propolidium,\N,atrovirens,\N,\N,\N,"(Fr.) Rehm, 1888",b2357733-1e7a-45eb-8ed6-d4025558c5ca,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1888,"In: Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1.3(lief. 30):168.",Winter,Edn 2,"Rabenh. Krypt.-Fl.,",\N,168,(Leipzig) 1.3(lief. 30),1888
8591,5c2e2938-8ac5-4a89-8d9b-2f8d5fcab0e0,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20pallescens,Propolidium,\N,pallescens,\N,\N,\N,"Feltgen, 1901",5c2e2938-8ac5-4a89-8d9b-2f8d5fcab0e0,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1901,"In: Vorstud Pilzfl. Luxemb., Nachtr. II:88.",J. Feltgen,\N,"Vorstud Pilzfl. Luxemb., Nachtr.",\N,88,II,1901
8592,36f3a53e-f74a-418b-a2c8-477a795691ad,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20glaucum,Propolidium,\N,glaucum,\N,\N,\N,"(Ellis) Sacc., 1884",36f3a53e-f74a-418b-a2c8-477a795691ad,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1884,In: Botan. Zbl. 18:250.,P.A. Saccardo,\N,Botan. Zbl.,\N,250,18,1884
8593,3f610a31-29cc-4f1e-9f09-fd7d4607872e,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20atrofuscum,Propolidium,\N,atrofuscum,\N,\N,\N,"Henn., 1904",3f610a31-29cc-4f1e-9f09-fd7d4607872e,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1904,In: Hedwigia 43(4):269.,P.C. Hennings,\N,Hedwigia,\N,269,43(4),1904
8594,63008b2b-f1db-4abc-a08b-498ed5da3cf9,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20acerinum,Propolidium,\N,acerinum,\N,\N,\N,"Feltgen, 1901",63008b2b-f1db-4abc-a08b-498ed5da3cf9,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1901,"In: Vorstud Pilzfl. Luxemb., Nachtr. II:87.",J. Feltgen,\N,"Vorstud Pilzfl. Luxemb., Nachtr.",\N,87,II,1901
8595,46e09ef6-b4f5-47ec-812e-5b67d41ec47d,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Propolidium%20ambiguum,Propolidium,\N,ambiguum,\N,\N,\N,"Starbäck, 1895",46e09ef6-b4f5-47ec-812e-5b67d41ec47d,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1895,"In: Bih. K. svenska VetenskAkad. Handl., Afd. 3 21(no. 1):19.",K. Starbäck,\N,"Bih. K. svenska VetenskAkad. Handl., Afd.",\N,19,3 21(no. 1),1895
8596,2f79cf6b-e5b0-4ab6-a32f-1cc8cbaf0c16,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Haplophyse%20oahuensis,Haplophyse,\N,oahuensis,\N,\N,\N,"Theiss., 1916",2f79cf6b-e5b0-4ab6-a32f-1cc8cbaf0c16,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1916,In: Annls mycol. 14(3/4):267.,F. Theissen,\N,\N,\N,267,14(3/4),1916
8597,4b985812-b28e-4d0f-8894-53a2eb8c3148,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Bonanseja%20mexicana,Bonanseja,\N,mexicana,\N,\N,\N,"Sacc., 1906",4b985812-b28e-4d0f-8894-53a2eb8c3148,\N,2017-10-27,1,25,12,20059,\N,inc.sed-1,1,\N,\N,0,0,0,1906,In: J. Mycol. 12(2):51.,P.A. Saccardo,\N,J. Mycol.,\N,51,12(2),1906
8598,7e1cbc15-9d75-419b-b9d1-818113cb0ef5,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Pseudorhytisma%20bistortae,Pseudorhytisma,\N,bistortae,\N,\N,\N,"(DC.) Juel, 1894",7e1cbc15-9d75-419b-b9d1-818113cb0ef5,\N,2017-10-27,1,25,12,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1894,In: Öfvers. K. Svensk. Vetensk.-Akad. Förhandl. 51(no. 9):499.,H.O. Juel,\N,Öfvers. K. Svensk. Vetensk.-Akad. Förhandl.,\N,499,51(no. 9),1894
8599,1134ce6e-2e87-40b1-946f-7a3761135d0d,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Macroderma%20uleanum,Macroderma,\N,uleanum,\N,\N,\N,"(Rehm) DiCosmo, Nag Raj & W. B. Kendr., 1984",1134ce6e-2e87-40b1-946f-7a3761135d0d,\N,2017-10-27,1,25,12,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1984,In: Mycotaxon 21:48.,"DiCosmo, Nag Raj & W.B. Kendr.",\N,Mycotaxon,\N,48,21,1984
8600,b1cc62a1-7019-41a5-b8eb-d8c11001b3e8,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Macroderma%20curtisii,Macroderma,\N,curtisii,\N,\N,\N,"(Berk. & Ravenel) Höhn., 1917",b1cc62a1-7019-41a5-b8eb-d8c11001b3e8,\N,2017-10-27,1,25,12,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1917,In: Ber. dt. bot. Ges. 35:422.,"Höhnel, F.X.R. von",\N,Ber. dt. bot. Ges.,\N,422,35,1917
8601,27190bb0-7166-4f28-b505-e2ceb1a10499,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Potebniamyces%20pyri,Potebniamyces,\N,pyri,\N,\N,\N,"(Berk. & Broome) Dennis, 1978",27190bb0-7166-4f28-b505-e2ceb1a10499,\N,2017-10-27,1,25,5,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1978,"In: British Ascomycetes, Rev. Edn (Vaduz):231.",R.W.G. Dennis,\N,"British Ascomycetes, Rev. Edn (Vaduz):",\N,231,\N,1978
8602,ff12250c-3bb3-4e24-8872-6d3eba337286,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Potebniamyces%20balsamicola,Potebniamyces,\N,balsamicola,\N,\N,\N,"Smerlis, 1962",ff12250c-3bb3-4e24-8872-6d3eba337286,\N,2017-10-27,1,25,5,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1962,In: Can. J. Bot. 40:352.,E. Smerlis,\N,Can. J. Bot.,\N,352,40,1962
8603,29dd472d-ef55-41b5-8530-9e496d0241cd,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Potebniamyces%20gallicola,Potebniamyces,\N,gallicola,\N,\N,\N,"A. Funk & R. B. Sm., 1981",29dd472d-ef55-41b5-8530-9e496d0241cd,\N,2017-10-27,1,25,5,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1981,In: Can. J. Bot. 59(9):1610.,A. Funk & R.B. Sm.,\N,Can. J. Bot.,\N,1610,59(9),1981
8604,ab8bc8c3-7b76-42a5-98e3-d8637da761bb,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Cryptomyces%20muelleri,Cryptomyces,\N,muelleri,\N,\N,\N,"Ullasa, 1970",ab8bc8c3-7b76-42a5-98e3-d8637da761bb,\N,2017-10-27,1,25,12,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1970,In: Nova Hedwigia 19(1-2):346.,B.A. Ullasa,\N,Nova Hedwigia,\N,346,19(1-2),1970
8605,a68ae15f-e3d1-49ed-b306-2beb7c8f93b7,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Cryptomyces%20pleomorphus,Cryptomyces,\N,pleomorphus,\N,\N,\N,"Gruner, 1935",a68ae15f-e3d1-49ed-b306-2beb7c8f93b7,\N,2017-10-27,1,25,12,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1935,In: Trav. Cryptog. Louis L. Mangin 32:15.,L.F. Gruner,\N,Trav. Cryptog. Louis L. Mangin,\N,15,32,1935
8606,794f457e-4f44-47aa-be55-49f862e4639b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Cryptomyces%20maximus,Cryptomyces,\N,maximus,\N,\N,\N,"(Fr.) Rehm, 1888",794f457e-4f44-47aa-be55-49f862e4639b,\N,2017-10-27,1,25,12,8494,\N,1454f443-d8e6-4868-b848-b08591a6e284,1,\N,\N,0,0,0,1888,"In: Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1.3(lief. 29):107.",Winter,Edn 2,"Rabenh. Krypt.-Fl.,",\N,107,(Leipzig) 1.3(lief. 29),1888
8607,17b20b05-f018-4408-9067-d2a7adce36bb,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Neococcomyces%20yunnanensis,Neococcomyces,\N,yunnanensis,\N,\N,\N,"C. L. Hou & J. Gao, 2006",17b20b05-f018-4408-9067-d2a7adce36bb,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2006,In: Nova Hedwigia 82(1-2):124.,"J. Gao, C.L. Hou",\N,\N,\N,124,82(1-2),2006
8608,47fef3a4-e8f1-4a15-ada8-d48b097cfd95,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Neococcomyces%20rhododendri,Neococcomyces,\N,rhododendri,\N,\N,\N,"Y. R. Lin, C. T. Xiang & Z. Z. Li, 1999",47fef3a4-e8f1-4a15-ada8-d48b097cfd95,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1999,In: Mycosystema 18(4):359.,"Y.R. Lin, Z.Z. Li, C.T. Xiang, S.W. Liang, S.M. Yu",\N,nov.] Mycosystema,\N,359,18(4),1999
8609,00f5ba7b-e9d2-4ecd-aa77-2b80436ed0f4,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Neococcomyces%20erumpens,Neococcomyces,\N,erumpens,\N,\N,\N,"C. L. Hou & M. Piepenbr., 2009",00f5ba7b-e9d2-4ecd-aa77-2b80436ed0f4,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2009,In: Mycologia 101(3):385.,"C.L. Hou, M. Piepenbring",\N,\N,\N,385,101(3),2009
8610,4d97d19d-1236-431b-aebe-d1e1a3809526,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Pureke%20zelandicum,Pureke,\N,zelandicum,\N,\N,\N,"P. R. Johnst., 1991",4d97d19d-1236-431b-aebe-d1e1a3809526,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1991,In: N.Z. Jl Bot. 29(4):396.,"Johnston, Peter R.",\N,Jl Bot.,\N,396,29(4),1991
8611,4b8606f4-e214-473c-9f84-9ad60cd1fc04,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Canavirgella%20banfieldii,Canavirgella,\N,banfieldii,\N,\N,\N,"W. Merr., N. G. Wenner & Dreisbach, 1996",4b8606f4-e214-473c-9f84-9ad60cd1fc04,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1996,In: Can. J. Bot. 74(9):1477.,"W. Merrill, N.G. Wenner, T.A. Dreisbach",\N,Can. J. Bot.,\N,1477,74(9),1996
8612,8d7d0bf0-1184-455b-a18a-75bd3f8acc8a,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Phragmiticola%20phragmitis,Phragmiticola,\N,phragmitis,\N,\N,\N,"(Dearn. & House) Magnes, 1997",8d7d0bf0-1184-455b-a18a-75bd3f8acc8a,\N,2017-10-27,1,25,5,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1997,In: Biblthca Mycol. 165:118.,M. Magnes,\N,\N,\N,118,165,1997
8613,23b4ce6a-c545-4541-9c80-56a2049eeb40,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Nothorhytisma%20nahuelitae,Nothorhytisma,\N,nahuelitae,\N,\N,\N,"Minter, P. F. Cannon, A. I. Romero & Peredo, 1998",23b4ce6a-c545-4541-9c80-56a2049eeb40,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1998,In: Syst. Ascom. 16(1-2):34.,"D.W. Minter, P.F. Cannon, A.I. Romero, H.L. Peredo",\N,Syst. Ascom.,\N,34,16(1-2),1998
8614,c009ef56-1eba-4587-9815-1db5ecd1cb1b,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20foliicola,Marthamyces,\N,foliicola,\N,\N,\N,"(Nograsek & Matzer) Minter, 2003",c009ef56-1eba-4587-9815-1db5ecd1cb1b,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:51.,D.W. Minter,\N,\N,\N,51,87,2003
8615,de00679a-3152-4411-857d-67135ac16131,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20emarginatus,Marthamyces,\N,emarginatus,\N,\N,\N,"(Cooke & Massee) Minter, 2003",de00679a-3152-4411-857d-67135ac16131,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:51.,D.W. Minter,\N,\N,\N,51,87,2003
8616,36cb6075-1030-4967-bb59-1bfa1ed4031d,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20dracophylli,Marthamyces,\N,dracophylli,\N,\N,\N,"(P. R. Johnst.) Minter, 2003",36cb6075-1030-4967-bb59-1bfa1ed4031d,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:51.,D.W. Minter,\N,\N,\N,51,87,2003
8617,d8e79e8e-af27-4b2f-ae45-0e6bbb4ad883,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20desmoschoeni,Marthamyces,\N,desmoschoeni,\N,\N,\N,"(P. R. Johnst.) Minter, 2003",d8e79e8e-af27-4b2f-ae45-0e6bbb4ad883,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:51.,D.W. Minter,\N,\N,\N,51,87,2003
8618,cbdc2d0b-bd6c-46a6-abe0-ee7895603df0,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20quercifolius,Marthamyces,\N,quercifolius,\N,\N,\N,"(Cooke & Ellis) Minter, 2003",cbdc2d0b-bd6c-46a6-abe0-ee7895603df0,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:52.,D.W. Minter,\N,\N,\N,52,87,2003
8619,fcdf500b-9df3-4b70-8645-d37f22c80538,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20quadrifidus,Marthamyces,\N,quadrifidus,\N,\N,\N,"(Lév.) Minter, 2003",fcdf500b-9df3-4b70-8645-d37f22c80538,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:52.,D.W. Minter,\N,\N,\N,52,87,2003
8620,7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20phacidioides,Marthamyces,\N,phacidioides,\N,\N,\N,"(Fr.) Minter, 2003",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:51.,D.W. Minter,\N,\N,\N,51,87,2003
8621,9474779f-69a0-4209-88e1-7af38a5126e5,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Marthamyces%20panizzei,Marthamyces,\N,panizzei,\N,\N,\N,"(De Not.) Minter, 2003",9474779f-69a0-4209-88e1-7af38a5126e5,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2003,In: Mycotaxon 87:51.,D.W. Minter,\N,\N,\N,51,87,2003
